scenario_id,sim_file_name,sim_id,niche_scaling,nu,w,m_black_mats,m_other,proportion_black_mats,proportion_orange_mats,proportion_red_mats,proportion_green_mats,proportion_biomass_black_mats,proportion_biomass_orange_mats,proportion_biomass_red_mats,proportion_biomass_green_mats,m_ratio_black_over_other
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-1_m-0.9_nu-1e-06_w-1e+06_rep-8970_2019-08-30_195506_20190830_195729.rda,SIM_METACOMM_nicheScaling-1_m-0.9_nu-1e-06_w-1e+06_rep-8970_2019-08-30_195506_20190830_195729,1,1e-06,1e+06,0.01,0.9,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.011111111111111112
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-2445_2019-08-30_004724_20190830_004944.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-2445_2019-08-30_004724_20190830_004944,20,0.001,10,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-2575_2019-08-30_011123_20190830_011357.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-2575_2019-08-30_011123_20190830_011357,20,0.001,10,0.005,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,5
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-3493_2019-08-30_035216_20190830_035438.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-3493_2019-08-30_035216_20190830_035438,20,0.001,10,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-5453_2019-08-30_093907_20190830_094140.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-5453_2019-08-30_093907_20190830_094140,20,0.001,10,0.009,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,9
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-6205_2019-08-30_115250_20190830_115522.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-6205_2019-08-30_115250_20190830_115522,20,0.001,10,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-6725_2019-08-30_132532_20190830_132752.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-6725_2019-08-30_132532_20190830_132752,20,0.001,10,0.005,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,5
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-8909_2019-08-30_194448_20190830_194718.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-8909_2019-08-30_194448_20190830_194718,20,0.001,10,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-9329_2019-08-30_205717_20190830_205949.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10_rep-9329_2019-08-30_205717_20190830_205949,20,0.001,10,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-1862_2019-08-29_230635_20190829_230908.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-1862_2019-08-29_230635_20190829_230908,20,0.001,100,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-2428_2019-08-30_004443_20190830_004703.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-2428_2019-08-30_004443_20190830_004703,20,0.001,100,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-3011_2019-08-30_022732_20190830_022957.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-3011_2019-08-30_022732_20190830_022957,20,0.001,100,0.009,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,9
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-4032_2019-08-30_052741_20190830_053010.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-4032_2019-08-30_052741_20190830_053010,20,0.001,100,0.05,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,50
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-408_2019-08-29_185127_20190829_185354.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-408_2019-08-29_185127_20190829_185354,20,0.001,100,0.005,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,5
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-465_2019-08-29_185918_20190829_190139.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-465_2019-08-29_185918_20190829_190139,20,0.001,100,0.005,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,5
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-8418_2019-08-30_182038_20190830_182300.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-8418_2019-08-30_182038_20190830_182300,20,0.001,100,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-9048_2019-08-30_201040_20190830_201306.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-100_rep-9048_2019-08-30_201040_20190830_201306,20,0.001,100,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-1104_2019-08-29_205150_20190829_205411.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-1104_2019-08-29_205150_20190829_205411,20,0.001,1000,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-1999_2019-08-29_233014_20190829_233248.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-1999_2019-08-29_233014_20190829_233248,20,0.001,1000,0.1,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,100
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-2031_2019-08-29_233533_20190829_233804.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-2031_2019-08-29_233533_20190829_233804,20,0.001,1000,0.01,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-2533_2019-08-30_010326_20190830_010544.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-2533_2019-08-30_010326_20190830_010544,20,0.001,1000,0.005,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,5
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-3767_2019-08-30_044235_20190830_044505.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-3767_2019-08-30_044235_20190830_044505,20,0.001,1000,0.01,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-4348_2019-08-30_062258_20190830_062520.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-4348_2019-08-30_062258_20190830_062520,20,0.001,1000,0.5,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,500
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-5027_2019-08-30_082457_20190830_082726.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-5027_2019-08-30_082457_20190830_082726,20,0.001,1000,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-731_2019-08-29_194604_20190829_194827.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1000_rep-731_2019-08-29_194604_20190829_194827,20,0.001,1000,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-1054_2019-08-29_204349_20190829_204618.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-1054_2019-08-29_204349_20190829_204618,20,0.001,10000,0.005,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,5
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-1611_2019-08-29_222141_20190829_222409.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-1611_2019-08-29_222141_20190829_222409,20,0.001,10000,0.05,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,50
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-3578_2019-08-30_040756_20190830_041028.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-3578_2019-08-30_040756_20190830_041028,20,0.001,10000,0.05,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,50
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-4664_2019-08-30_071833_20190830_072106.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-4664_2019-08-30_071833_20190830_072106,20,0.001,10000,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-6608_2019-08-30_130418_20190830_130652.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-6608_2019-08-30_130418_20190830_130652,20,0.001,10000,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-67_2019-08-29_175212_20190829_175431.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-67_2019-08-29_175212_20190829_175431,20,0.001,10000,0.01,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-7910_2019-08-30_165149_20190830_165410.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-7910_2019-08-30_165149_20190830_165410,20,0.001,10000,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-8372_2019-08-30_181248_20190830_181518.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-10000_rep-8372_2019-08-30_181248_20190830_181518,20,0.001,10000,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-3403_2019-08-30_033621_20190830_033844.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-3403_2019-08-30_033621_20190830_033844,20,0.001,1e+05,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-4042_2019-08-30_053019_20190830_053239.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-4042_2019-08-30_053019_20190830_053239,20,0.001,1e+05,0.009,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,9
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-4719_2019-08-30_072915_20190830_073137.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-4719_2019-08-30_072915_20190830_073137,20,0.001,1e+05,0.5,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,500
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-5183_2019-08-30_085118_20190830_085350.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-5183_2019-08-30_085118_20190830_085350,20,0.001,1e+05,0.5,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,500
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-6065_2019-08-30_112850_20190830_113114.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-6065_2019-08-30_112850_20190830_113114,20,0.001,1e+05,0.5,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,500
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-6422_2019-08-30_123231_20190830_123503.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-6422_2019-08-30_123231_20190830_123503,20,0.001,1e+05,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-7308_2019-08-30_150744_20190830_151008.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-7308_2019-08-30_150744_20190830_151008,20,0.001,1e+05,0.05,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,50
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-7420_2019-08-30_152547_20190830_152814.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-7420_2019-08-30_152547_20190830_152814,20,0.001,1e+05,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-8303_2019-08-30_175947_20190830_180220.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-8303_2019-08-30_175947_20190830_180220,20,0.001,1e+05,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-9067_2019-08-30_201316_20190830_201535.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-9067_2019-08-30_201316_20190830_201535,20,0.001,1e+05,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-9263_2019-08-30_204704_20190830_204932.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-9263_2019-08-30_204704_20190830_204932,20,0.001,1e+05,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-9416_2019-08-30_211253_20190830_211514.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+05_rep-9416_2019-08-30_211253_20190830_211514,20,0.001,1e+05,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-2080_2019-08-29_234332_20190829_234603.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-2080_2019-08-29_234332_20190829_234603,20,0.001,1e+06,0.001,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-3157_2019-08-30_025404_20190830_025625.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-3157_2019-08-30_025404_20190830_025625,20,0.001,1e+06,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-5093_2019-08-30_083530_20190830_083801.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-5093_2019-08-30_083530_20190830_083801,20,0.001,1e+06,0.09,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,90
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-5268_2019-08-30_090715_20190830_090939.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-5268_2019-08-30_090715_20190830_090939,20,0.001,1e+06,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-799_2019-08-29_195917_20190829_200150.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.001_w-1e+06_rep-799_2019-08-29_195917_20190829_200150,20,0.001,1e+06,0.9,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,900
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-2172_2019-08-29_235933_20190830_000200.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-2172_2019-08-29_235933_20190830_000200,20,0.01,10,0.01,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-2547_2019-08-30_010604_20190830_010841.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-2547_2019-08-30_010604_20190830_010841,20,0.01,10,0.5,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,500
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-3320_2019-08-30_032313_20190830_032532.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-3320_2019-08-30_032313_20190830_032532,20,0.01,10,0.009,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,9
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-3524_2019-08-30_035730_20190830_035956.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-3524_2019-08-30_035730_20190830_035956,20,0.01,10,0.01,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-3750_2019-08-30_043715_20190830_043940.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-3750_2019-08-30_043715_20190830_043940,20,0.01,10,0.5,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,500
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-4628_2019-08-30_071312_20190830_071545.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-4628_2019-08-30_071312_20190830_071545,20,0.01,10,0.009,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,9
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-7478_2019-08-30_153605_20190830_153832.rda,SIM_METACOMM_nicheScaling-20_m-0.001_nu-0.01_w-10_rep-7478_2019-08-30_153605_20190830_153832,20,0.01,10,0.01,0.001,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
